,id,app_size_bytes,app_price,app_rating_count,app_rating,app_content_rating,app_genre,app_total_supported_langs
4868,1009257820,7944192,0,134,2.5,4+,Photo & Video,1
4870,1009336960,986284032,2.99,28,3.5,4+,Education,3
4871,1009442510,124185600,0,247809,4.5,4+,Entertainment,13
4873,1009979707,221279232,0,11060,4.5,4+,Games,1
4874,1010174792,32125952,0.99,0,0,12+,Social Networking,2
4875,1010204708,46157824,0,0,0,17+,Lifestyle,2
4878,1010582800,108232704,0.99,374,4.5,12+,Games,1
4879,1010587367,47736832,0,429,4,4+,Games,1
4880,1010604522,1563693056,4.99,58,4,12+,Games,6
4881,1010677881,136355840,0,29886,4.5,12+,Games,12
4882,1010704842,359676928,0,66004,4.5,4+,Games,12
4884,1010739052,149613568,0,7749,4.5,4+,Games,1
4885,1010794981,51138560,0,138,3.5,12+,Utilities,1
4886,1010801515,143093760,0.99,256,4,9+,Games,1
4887,1010801519,149815296,0.99,763,4.5,12+,Games,1
4888,1010803520,153828352,0.99,1079,3.5,9+,Games,1
4889,1010962391,173576192,0,23298,4.5,4+,Games,1
4890,1010999283,153812992,0.99,958,4.5,9+,Games,1
4891,1011000146,157528064,0.99,806,4.5,12+,Games,1
4893,1011114397,48274432,0,0,0,4+,Social Networking,5
4894,1011129367,254512128,1.99,26,4.5,17+,Games,2
4895,1011132019,99423232,0,355,3,4+,Music,0
4896,1011193872,291697664,0,63,4,12+,Games,6
4898,1011396240,4703232,1.99,138,2.5,4+,Utilities,1
4899,1011415692,29577216,0,304,4.5,9+,Games,1
4900,1011476555,46465024,3.99,207,5,4+,Book,1
4901,1011479119,40559616,1.99,82,4.5,4+,Book,1
4902,1011501094,107602944,0,1546,4.5,4+,Games,4
4903,1011562903,75766784,0,275,4.5,9+,Education,1
4904,1011597997,31092736,0,0,0,4+,Games,2
4908,1011661714,49234944,0,0,0,4+,Games,1
4909,1011675447,123645952,0,1,5,9+,Entertainment,1
4910,1011714860,172115968,0,1252,4.5,4+,Games,4
4913,1011776388,165923840,0,453,4,4+,Games,8
4914,1011788068,33028096,0,6479,4.5,12+,Games,2
4915,1011796416,133136384,0,0,0,4+,Health & Fitness,2
4916,1011806461,201411584,0.99,12,5,4+,Games,1
4917,1011915604,24906752,0,367,3,4+,Entertainment,1
4918,1011935076,68513792,0,1506,3.5,4+,Finance,1
4919,1011983738,49049600,1.99,105,4.5,4+,Music,1
4920,1011987577,65553408,1.99,309,4,4+,Games,1
4921,1012032539,133328896,0,7907,4.5,4+,Business,1
4922,1012151919,173878272,0,5753,4,4+,Games,1
4923,1012231677,106136576,0,1324,4.5,12+,Games,2
4926,1012274888,69114880,2.99,114,4.5,4+,Entertainment,2
4927,1012298403,403637248,4.99,3742,4,9+,Games,1
4928,1012329703,156032000,0,0,0,17+,Games,1
4931,1012368051,124522496,0,7,4.5,4+,Games,1
4932,1012604262,39411712,0,10278,4.5,4+,Games,2
4933,1012712705,110904320,0,1465,4.5,12+,Games,5
4936,1012867463,107292672,0,0,0,4+,Finance,1
4940,1013551921,39056384,0,1,5,4+,Photo & Video,2
4941,1013585593,400202752,2.99,648,4.5,4+,Games,1
4942,1013596666,15900672,0,346,4,17+,Entertainment,1
4944,1013780477,222483456,0,263,4,4+,Games,11
4946,1013818720,373096448,4.99,225,4,9+,Games,1
4947,1013854622,456900608,0,854,5,17+,Games,1
4948,1013992870,95766528,0,4260,3.5,4+,Games,45
4952,1014277964,71816192,0,252,5,4+,Photo & Video,5
4953,1014459049,37767168,4.99,1249,4.5,4+,Photo & Video,11
4954,1014565551,109857792,2.99,37,4,4+,Education,1
4955,1014661557,126582784,2.99,5,4.5,4+,Education,1
4956,1014902505,295681024,0,199,4,4+,Games,1
4957,1014907403,65695744,0,0,0,4+,Games,2
4959,1014919815,106076160,0,5805,4.5,4+,Games,7
4960,1014920360,60974080,0.99,118,4,9+,Games,13
4962,1015000630,217393152,1.99,19,3.5,12+,Games,1
4963,1015059175,39306240,0,2436,4.5,4+,Photo & Video,1
4964,1015077531,47478784,9.99,15,2.5,4+,Reference,1
4965,1015225810,75351040,0.99,0,0,12+,News,3
4968,1015552271,757837824,1.99,22,2.5,4+,Education,1
4969,1015603795,757911552,1.99,142,3,4+,Education,1
4970,1015744628,224096256,11.99,0,0,4+,Education,1
4971,1015771623,2170589184,9.99,0,0,12+,Games,2
4973,1015820762,8642560,0,2,3.5,4+,Games,1
4976,1015944446,111042560,0.99,20,4,4+,Games,1
4977,1016197739,182903808,2.99,0,0,4+,Games,9
4978,1016279124,332068864,0,1460,4.5,4+,Games,21
4982,1016360869,201636864,0,795,4,4+,Games,10
4983,1016366447,29283328,0,891,4.5,4+,Productivity,11
4986,1016673544,35611648,0,17489,5,4+,Lifestyle,1
4987,1016686482,62609408,3.99,49,4.5,4+,Book,1
4988,1016810652,191375360,2.99,44,3.5,4+,Education,3
4989,1016915419,105433088,1.99,816,4.5,4+,Games,1
4990,1017064541,167431168,0,58738,4.5,12+,Games,1
4991,1017112774,48627712,0,455,4,9+,Games,1
4992,1017148055,110992384,0,1655,4,4+,Finance,1
4993,1017186083,503320576,0,285,4.5,12+,Games,4
4994,1017228401,57844736,0,0,0,4+,Games,1
4996,1017236115,33636352,0,0,0,4+,Games,2
4997,1017240682,90811392,0,0,0,9+,Games,2
4999,1017367213,303450112,4.99,1752,4,9+,Games,8
5000,1017447032,1491860480,3.99,47,2.5,4+,Book,1
5001,1017492454,114122752,0,7109,3.5,17+,Music,1
5002,1017551780,257001472,0,41036,4.5,4+,Games,10
5003,1017581225,1322848256,0,1296,4,9+,Games,1
5005,1017627073,205487104,0,52,4,4+,Games,12
5007,1018002876,61841408,3.99,58,4,12+,Games,1
5009,1018142904,81757184,0,485,5,9+,Lifestyle,10
5010,1018215577,139665408,0.99,1112,4,9+,Games,1
5011,1018216485,69587968,7.99,1,5,4+,Reference,1
5012,1018236462,14284800,0,655,4.5,4+,Shopping,1
5014,1018355599,12481536,9.99,2213,4,17+,Social Networking,7
5015,1018356776,1488330752,6.99,9,4.5,9+,Games,4
5016,1018357323,1279516672,2.99,4,3,9+,Games,4
5017,1018497986,498358272,0.99,73,4,4+,Entertainment,1
5021,1018704225,249491456,3.99,110,4,4+,Games,1
5022,1018725005,49191936,0,1,5,9+,Games,4
5023,1018743724,207105024,0,1002,4.5,9+,Games,17
5024,1018920593,243888128,0,2541,4.5,4+,Games,1
5025,1018922850,104204288,1.99,83,4.5,4+,Photo & Video,21
5026,1018955135,76221440,2.99,4006,4.5,4+,Photo & Video,1
5031,1019167420,177739776,2.99,11,4,4+,Games,1
5032,1019230398,54482944,3.99,625,5,12+,Health & Fitness,1
5033,1019312381,169833472,2.99,128,4,4+,Utilities,1
5037,1019442026,185430016,0,2925,4.5,4+,Education,11
5038,1019447011,84481024,0,937,3.5,4+,Entertainment,8
5040,1019616705,191037440,0,293,4.5,9+,Games,10
5041,1019838009,74873856,0.99,259,4,9+,Games,3
5042,1019856486,1170735104,6.99,75,3.5,9+,Games,4
5044,1020009128,69612544,0,0,0,17+,Games,1
5047,1020119327,200108032,0,53162,4.5,9+,Games,1
5049,1020187921,61465600,0,21472,4.5,4+,Games,3
5050,1020273791,42460160,0,101,2.5,4+,Sports,1
5051,1020304479,38659072,0,29,4,17+,Medical,1
5052,1020327340,212710400,0,7681,4.5,9+,Games,17
5053,1020473684,41671680,3.99,423,5,12+,Games,1
5054,1020481008,293599232,4.99,1385,4.5,12+,Games,10
5059,1020536786,54054912,0,0,0,4+,Catalogs,2
5060,1020581825,192418816,0,0,0,4+,Weather,2
5061,1020583460,277534720,3.99,36,3.5,12+,Games,1
5062,1020587577,192278528,1.99,391,4.5,9+,Games,5
5065,1020657631,76766208,1.99,0,0,4+,Games,5
5066,1020818294,90105856,0,15797,4.5,4+,Entertainment,1
5067,1020876671,69795840,0,94,4.5,9+,Games,1
5068,1020947824,34252800,0,190,4.5,4+,Games,2
5069,1020962158,977829888,5.99,884,4.5,9+,Games,1
5070,1021091295,58049536,0,21,5,12+,Photo & Video,8
5071,1021102353,95607808,1.99,16,4.5,4+,Games,1
5074,1021204969,48860160,1.99,43,4.5,4+,Games,1
5075,1021239565,19676160,0.99,129,3,4+,Games,1
5076,1021368752,105982976,2.99,0,0,4+,Utilities,1
5078,1021462578,69058560,1.99,79,4.5,9+,Games,1
5080,1021496959,191583232,0,16,4,4+,Games,7
5083,1021566244,1938644992,15.99,1421,4,12+,Games,5
5086,1021586545,140593152,1.99,75,4,4+,Games,13
5087,1021672050,138744832,1.99,56,5,9+,Games,1
5088,1021721629,16390144,0,1482,2,12+,Travel,4
5089,1021845881,915254272,0.99,12,5,9+,Games,1
5090,1021877189,49728512,0,2,5,4+,Games,2
5093,1021933645,100000768,0,141,4,4+,Games,1
5094,1021967723,230893568,0,833,4.5,9+,Games,33
5095,1021971213,110900224,2.99,124,4,4+,Games,12
5096,1021988466,30931968,0.99,15,4.5,12+,Social Networking,1
5097,1022023000,2116109312,6.99,52,3,9+,Games,4
5098,1022056495,1921634304,6.99,66,4,9+,Games,5
5099,1022100908,31588352,9.99,2,1,4+,Sports,1
5100,1022196879,40820736,0,62,3,4+,Games,1
5101,1022239163,174329856,0,99,4.5,12+,Games,1
5102,1022256487,101574656,7.99,69,4,4+,Productivity,7
5104,1022267439,119274496,0,1115,4,4+,Photo & Video,5
5105,1022268606,262926336,0.99,301,5,9+,Games,1
5108,1022301472,255653888,0,1768,4.5,17+,Games,15
5110,1022305219,34300928,6.99,0,0,4+,Education,1
5112,1022647461,257843200,0,360,4,4+,Games,1
5113,1022667752,124692480,0,4142,4.5,9+,Games,14
5115,1022729100,105643008,0,0,0,4+,Games,1
5116,1022732646,155375616,0,261,4.5,4+,Games,1
5117,1022763299,98246656,0,0,0,9+,Games,1
5119,1022844131,70312960,1.99,0,0,4+,Food & Drink,1
5120,1023002643,905351168,6.99,19,4,9+,Games,5
5121,1023026782,1563414528,6.99,6,3,9+,Games,4
5122,1023028213,1556369408,2.99,2,2.5,9+,Games,4
5123,1023126431,34612224,2.99,27,4,4+,Education,1
5124,1023146677,50814976,2.99,5478,4.5,12+,Games,1
5125,1023218196,14188544,0,1179,4.5,9+,Games,1
5127,1023273544,39042048,0,0,0,12+,Entertainment,1
5128,1023281359,37478400,0,3,4.5,4+,Games,1
5131,1023648594,298553344,2.99,46,4,4+,Education,12
5133,1023681159,265895936,2.99,7,3,4+,Education,32
5134,1023681711,230628352,2.99,55,3.5,4+,Education,17
5135,1023683909,493512704,0,176,5,12+,Games,1
5139,1023741615,142795776,0.99,24,3.5,12+,Games,1
5140,1023751978,233364480,3.99,85,4.5,4+,Games,1
5141,1024000488,97181696,0,36,4.5,12+,Games,1
5143,1024004804,104366080,0,26,4.5,17+,Games,1
5144,1024216465,34686976,1.99,0,0,4+,Education,1
5145,1024306067,249143296,0,4179,4.5,9+,Games,1
5146,1024341813,25467904,0,0,0,17+,News,31
5147,1024374740,233611264,3.99,245,4.5,4+,Games,1
5148,1024395159,90249216,2.99,0,0,17+,Photo & Video,1
5150,1024488164,245289984,0,2491,5,4+,Games,1
5151,1024505111,128109568,1.99,151,4.5,4+,Games,11
5152,1024506807,255006720,3.99,71,4.5,4+,Games,1
5153,1024507512,125702144,0,285,4,4+,Games,10
5154,1024522751,149087232,0,526,4,9+,Games,1
5155,1024577327,555863040,3.99,0,0,4+,Education,13
5158,1024818709,94545920,0,47829,4.5,9+,Book,8
5159,1024850260,64180224,0,0,0,4+,Games,5
5161,1024951378,323284992,4.99,480,4,12+,Games,1
5162,1024951639,206535680,0,723,4.5,4+,Games,6
5163,1024953824,240695296,0,694,3,12+,Games,1
5164,1024953838,239798272,1.99,67,4,12+,Games,1
5165,1025000402,32174080,0.99,58,2.5,4+,Photo & Video,14
5167,1025120568,59480064,0,3105,2,12+,Entertainment,1
5168,1025177870,39518208,0,37,4,4+,Entertainment,1
5169,1025243640,51452928,0,3111,2.5,12+,Entertainment,1
5170,1025297873,179424256,0.99,184,4.5,4+,Games,1
5171,1025313530,153040896,0,19,4,4+,Health & Fitness,7
5172,1025396583,39891968,0,0,0,12+,Navigation,2
5173,1025601254,78232576,0,3682,5,4+,Health & Fitness,1
5175,1025628019,113420288,0,14,3,12+,Finance,1
5177,1025707485,27117568,0,13674,5,4+,Productivity,9
5179,1026152405,114930688,0,55,4.5,4+,Games,1
5180,1026311548,218082304,2.99,186,4,4+,Education,1
5181,1026540588,95488000,0,0,0,17+,Entertainment,2
5182,1026689855,80800768,0,0,0,12+,Finance,1
5183,1026717130,42884096,0,1,5,12+,Photo & Video,1
5184,1026719224,85194752,0,0,0,12+,Games,2
5185,1026720146,81313792,0,0,0,17+,Lifestyle,2
5186,1026736263,45920256,0,0,0,17+,Games,1
5187,1026832671,112641024,0,2572,4.5,4+,Games,16
5188,1026901472,211572736,2.99,67,4.5,9+,Games,10
5189,1026909621,138332160,0,1193,4.5,4+,Games,11
5192,1027230451,129245184,0,3046,4.5,12+,Games,13
5196,1027279455,78394368,0,813,2.5,4+,Lifestyle,1
5197,1027284532,74308608,0,0,0,4+,Food & Drink,2
5198,1027352017,68480000,0,31180,4.5,4+,Entertainment,4
5199,1027419374,327118848,2.99,92,3.5,4+,Education,1
5201,1027688889,81668096,0,55077,4.5,4+,Games,17
5205,1027799669,378085376,3.99,0,0,4+,Education,1
5207,1028003495,164859904,0,1478,4.5,4+,Games,1
5208,1028179601,134537216,1.99,70,4,9+,Games,8
5209,1028272877,18505728,1.99,753,4.5,12+,Utilities,1
5213,1028362533,91105280,0,13637,4.5,12+,Games,12
5214,1028400679,14913536,0.99,20,3,4+,Productivity,2
5215,1028464453,232399872,0,633,4.5,4+,Entertainment,10
5216,1028546978,923066368,6.99,248,4.5,9+,Games,4
5217,1028556453,1331712000,6.99,78,3.5,9+,Games,3
5218,1028558002,1331671040,2.99,10,2.5,9+,Games,3
5219,1028610115,636086272,3.99,113,4,9+,Games,8
5220,1028623510,457690112,4.99,10828,5,12+,Games,17
5222,1028791881,23192576,0.99,0,0,4+,Photo & Video,31
5223,1028902794,17666048,0,0,0,4+,Games,1
5228,1028939296,292899840,0,0,0,17+,Games,1
5231,1028950091,160432128,0.99,914,4.5,9+,Games,7
5233,1028984371,1504883712,0,1863,4,4+,Games,1
5234,1029033692,160301056,0,447,4.5,4+,Games,6
5238,1029273159,341238784,0,981,4.5,9+,Entertainment,15
5240,1029375276,102730752,0,1602,4,4+,Games,1
5243,1029499643,629813248,4.99,78,4.5,12+,Games,7
5244,1029588869,1925599232,2.99,460,3.5,12+,Games,9
5247,1029932207,80509952,1.99,157,4,4+,Games,1
5251,1030395486,22670336,2.99,770,3,4+,Games,13
5252,1030447361,180713472,0,4387,4.5,17+,Games,1
5253,1030457527,143358976,3.99,48,3,4+,Entertainment,1
5254,1030487391,86573056,0,366,4,17+,Social Networking,1
5255,1030505688,7891968,0,4253,4,4+,Social Networking,31
5256,1030522460,672662528,3.99,78,4,4+,Entertainment,11
5257,1030548464,26484736,0.99,5778,4.5,4+,Games,1
5258,1030634472,71029760,0,1468,4.5,4+,Games,10
5259,1030710604,124174336,3.99,0,0,17+,Games,1
5260,1030762703,14659584,1.99,28,5,4+,Utilities,1
5261,1030792602,37148672,1.99,556,4.5,4+,Games,1
5262,1030804846,153385984,0,13241,4.5,12+,Games,1
5263,1030815031,10979328,0,125,3,4+,Entertainment,1
5264,1030902626,567910400,4.99,1350,4,9+,Games,1
5266,1031002863,135236608,0,84062,5,4+,Book,2
5267,1031021466,7095296,2.99,35,4,4+,Productivity,3
5268,1031088612,4511744,0.99,11,4.5,4+,Productivity,3
5269,1031152574,108982272,0,1906,4.5,17+,Games,9
5270,1031155880,610393088,2.99,316,4,4+,Education,10
5271,1031164407,66080768,0,0,0,17+,Social Networking,1
5272,1031228862,151161856,0,7511,4.5,4+,Games,5
5273,1031388734,992354304,2.99,9,3.5,9+,Games,5
5274,1031390478,985018368,6.99,72,4.5,9+,Games,5
5275,1031391869,74444800,0,125,4.5,4+,Entertainment,1
5276,1031406492,705732608,0.99,429,4.5,4+,Games,1
5279,1031530508,95984640,2.99,47,4.5,9+,Games,1
5280,1031569021,166575104,0,1692,4.5,9+,Games,1
5281,1031704553,47351808,0,0,0,4+,Games,1
5282,1031706898,528184320,0,2129,4.5,12+,Games,13
5284,1031728646,186636288,0,1133,4.5,4+,Games,11
5285,1031781908,8082432,0.99,55,4,4+,Weather,3
5286,1031791319,40359936,0.99,0,0,17+,Finance,2
5287,1031838318,154515456,0,0,0,9+,Games,1
5288,1031843950,592898048,3.99,875,4,4+,Games,1
5289,1031857811,327962624,0,1,3,17+,Games,2
5290,1031867079,71539712,0,38,4.5,4+,Games,3
5294,1032040117,175010816,0,1776,4.5,12+,Games,7
5297,1032240256,69857280,0,12,4.5,4+,Games,1
5299,1032298135,66817024,0,0,0,17+,Games,42
5300,1032301062,15563776,0,21012,4.5,17+,Entertainment,1
5301,1032308323,65808384,0,141,4,4+,Games,4
5303,1032381310,556161024,0,55011,4.5,12+,Games,1
5305,1032432287,63474688,0,297,4,9+,Productivity,1
5306,1032443533,280523776,0,9768,4.5,4+,Games,13
5307,1032451280,101144576,0,496,4,12+,Games,15
5308,1032460746,1233862656,2.99,68,4.5,9+,Games,10
5309,1032464015,27328512,0,0,0,4+,Games,1
5311,1032708262,82202624,2.99,1679,5,9+,Games,1
5312,1032743715,709790720,3.99,2503,4.5,9+,Games,9
5314,1032845453,399747072,0,4385,4.5,4+,Entertainment,1
5315,1032934485,89788416,0,41,4,4+,Games,1
5317,1032997004,35807232,0,6313,4.5,4+,Games,1
5318,1033014013,32857088,0,4375,4.5,4+,Games,1
5319,1033049320,10225664,0,0,0,17+,Social Networking,1
5320,1033049991,129610752,2.99,155,5,4+,Games,1
5321,1033076651,111104000,0,229,4,4+,Games,2
5327,1033117027,148458496,0,0,0,4+,Games,1
5329,1033229197,466280448,4.99,34,5,9+,Games,1
5330,1033282601,920238080,0,10771,4.5,9+,Games,12
5331,1033342465,2425856,4.99,334,4,4+,Utilities,1
5332,1033387365,1038312448,0,405,4.5,9+,Games,1
5334,1033521131,389818368,0,1392,4.5,12+,Games,1
5335,1033617377,474566656,0,815,4.5,9+,Games,1
5336,1033645055,1547264,4.99,214,1,4+,Utilities,1
5337,1033679736,30904320,1.99,36,3.5,9+,Games,9
5338,1033682827,949374976,6.99,84,4,9+,Games,4
5339,1033685038,796377088,2.99,20,4,9+,Games,4
5340,1033746864,65872896,0,648,4.5,17+,Entertainment,1
5341,1033781064,289340416,0,256,3.5,4+,Games,1
5342,1033803652,107298816,0,236,3.5,4+,Games,1
5344,1033873301,15110144,1.99,7776,5,4+,Games,14
5345,1034018838,786240512,0,1368,4,12+,Games,15
5346,1034019709,122604544,0,10122,4.5,17+,Games,1
5347,1034091427,345457664,0,572,4,12+,Games,1
5351,1034201612,150419456,0,870,4.5,12+,Games,9
5354,1034310786,250993664,0,793,3,12+,Games,1
5355,1034383306,360306688,0,2908,5,4+,Games,17
5356,1034399175,1412444160,6.99,43,4,9+,Games,3
5357,1034420003,323473408,0,33407,4.5,4+,Games,11
5358,1034523226,770732032,0,143,4,4+,Education,1
5359,1034533362,37068800,0,766,3.5,4+,Games,1
5360,1034591399,293198848,2.99,54,3.5,4+,Games,1
5362,1034630958,68935680,0,11748,4.5,4+,Games,15
5364,1034658841,402743296,3.99,940,4.5,12+,Games,1
5367,1034714533,14171136,0,57,3,4+,Games,1
5368,1034773723,182592512,3.99,458,4.5,4+,Games,9
5369,1034774337,63175680,0.99,21,3.5,4+,Photo & Video,4
5370,1034933180,497758208,4.99,20,4,4+,Education,1
5371,1034934076,497315840,2.99,7,3,4+,Education,1
5372,1034995058,28734464,0,1765,4.5,12+,News,1
5373,1035107039,272277504,0.99,0,0,12+,Games,1
5374,1035142291,89583616,0,222,3,12+,Photo & Video,9
5375,1035161188,53959680,0.99,178,4,4+,Lifestyle,1
5376,1035197114,32099328,2.99,0,0,4+,Music,2
5377,1035217840,132829184,0.99,254,5,4+,Games,1
5378,1035219553,18984960,0.99,7,5,4+,Photo & Video,5
5379,1035219562,27561984,0.99,32,4.5,4+,Photo & Video,5
5380,1035220162,19247104,0.99,6,4.5,4+,Photo & Video,5
5382,1035238692,201877504,0,1267,3.5,4+,Games,1
5383,1035245749,323506176,0,0,0,12+,Games,1
5384,1035263816,210848768,0,1718,4.5,4+,Health & Fitness,14
5385,1035299535,210242560,0,77,4,4+,Games,11
5387,1035331258,81171456,4.99,8675,4.5,4+,Business,13
5388,1035355817,22918144,5.99,771,5,4+,Productivity,9
5389,1035361376,73947136,0,805,4.5,12+,Food & Drink,1
5391,1035460404,89306112,0,100,4,9+,Games,1
5392,1035494079,190661632,0,37,3.5,12+,Games,1
5396,1035525494,2057388032,14.99,0,0,12+,Games,1
5397,1035542049,21292032,0,0,0,4+,Book,1
5399,1035582408,139894784,0,250,4,4+,Games,11
5403,1035635092,278928384,2.99,10,3,4+,Games,1
5404,1035663068,23249920,2.99,0,0,4+,Education,1
5405,1035689743,32659456,4.99,139,3.5,4+,Productivity,1
5406,1035690802,1323163648,7.99,1350,4,9+,Games,7
5407,1035696371,232353792,0,12123,4.5,12+,Games,1
5408,1035837482,50572288,0,3354,4.5,4+,Lifestyle,30
5409,1035993638,207080448,0,4638,5,4+,Games,1
5410,1036062958,23475200,0,0,0,4+,Games,2
5411,1036066107,15195136,0,830,4.5,4+,Photo & Video,1
5413,1036088441,103661568,0,2251,4.5,4+,Games,13
5414,1036094312,120456192,0,0,0,12+,Games,1
5416,1036129117,111789056,0,0,0,12+,Games,1
5417,1036141497,38459392,0,4013,4.5,4+,Music,11
5418,1036157827,251606016,1.99,6,3,12+,Games,1
5419,1036205036,6329344,0.99,10,3,4+,Navigation,7
5420,1036435323,48359424,0,3355,4,12+,Entertainment,1
5421,1036437162,146113536,0,909,4,4+,Music,34
5422,1036517151,302585856,1.99,66,2.5,4+,Book,14
5423,1036661603,138529792,0,30670,4.5,4+,Games,12
5425,1036723978,103895040,13.99,499,4.5,4+,Reference,11
5427,1036859032,121535488,0,2605,4,4+,Games,5
5428,1037103749,629897216,2.99,67,4,4+,Education,1
5429,1037160778,262576128,0.99,12,4.5,9+,Games,1
5432,1037285199,84629504,3.99,1024,4.5,4+,Utilities,11
5433,1037414606,106321920,0,2853,4,4+,Games,13
5434,1037420924,191398912,0,2659,4.5,4+,Games,13
5435,1037601932,33418240,2.99,1,5,9+,Games,1
5437,1037712285,60442624,4.99,66,4.5,4+,Productivity,1
5443,1037781582,27377664,1.99,376,2.5,4+,Lifestyle,1
5444,1037799797,692929536,0.99,0,0,9+,Games,1
5445,1037820836,169842688,0.99,228,4,4+,Games,1
5446,1037823594,227164160,0,169,4,4+,Games,1
5447,1037830332,48986112,2.99,313,4,4+,Music,11
5448,1037866921,64569344,0.99,16,1.5,4+,Education,1
5455,1038007349,83069952,0,89,5,4+,Games,3
5461,1038313415,296638464,0,0,0,4+,Games,2
5465,1038376578,200816640,3.99,273,3,4+,Education,1
5466,1038379658,263876608,2.99,0,0,4+,Games,1
5467,1038384580,50857984,2.99,0,0,17+,Utilities,6
5468,1038653883,84699136,0,3809,4.5,12+,Lifestyle,3
5471,1038796140,660983808,0,3047,4,4+,Games,3
5473,1038849525,53268480,0,1149,4.5,4+,Photo & Video,11
5474,1038866266,96497664,0,1074,4.5,4+,Games,1
5475,1039011796,2328133632,6.99,54,4,9+,Games,4
5476,1039129211,848699392,6.99,109,3.5,9+,Games,5
5477,1039133072,848715776,2.99,15,3,9+,Games,5
5478,1039141908,1277468672,4.99,342,4.5,9+,Games,1
5479,1039171609,14241792,0,0,0,17+,Lifestyle,1
5483,1039260250,114951168,0,51,3.5,9+,Photo & Video,17
5485,1039264027,67274752,0,247,2.5,4+,Entertainment,1
5486,1039514679,209350656,1.99,1,4,4+,Games,1
5487,1039596715,47126528,3.99,24,4.5,4+,Productivity,2
5488,1039637425,103745536,0,99,4,4+,Games,1
5491,1039728737,150564864,0,100,2.5,12+,Games,1
5501,1039848719,1496265728,0,7609,4,12+,Games,8
5503,1039883456,62963712,0,0,0,4+,Entertainment,2
5504,1039910808,102250496,3.99,3,4.5,4+,Games,13
5505,1039945866,18359296,1.99,22,4,4+,News,1
5506,1039971485,321781760,2.99,35,4.5,4+,Education,1
5507,1039971965,118773760,0,2743,4.5,12+,Games,10
5514,1040048258,21210112,0,0,0,17+,Games,1
5516,1040083067,149037056,0,3323,4,12+,Games,2
5517,1040093707,96234496,0,11696,4.5,4+,Business,13
5518,1040105227,18067456,0,0,0,17+,Entertainment,1
5519,1040120819,130982912,2.99,111,3.5,12+,Games,2
5522,1040172229,218488832,0,13345,4.5,12+,Games,1
5524,1040224715,6730752,0,46,2,12+,Lifestyle,1
